Student ID,Last Schl,Last Name,First Name,Gender,Parent/guardian,Primary Phone,Description_HL,Group Memberships?,POD GROUP
593,0,Baildon,Courtenay,F,Courtenay Baildon,491-933-2954,French,,
9,5,Doherty,Deck,M,Deck Doherty,122-920-9462,Mandarin,,
4184,3,Cornill,Adamo,M,Adamo Cornill,660-229-6054,Spanish,,
8508,1,O'Cullinane,Marjory,F,Marjory O'Cullinane,161-398-9874,Spanish,ELD 1,
85255,5,Willock,Alvira,F,Alvira Willock,516-384-9189,French,ELD 1,
50085,5,Tilbury,Francklyn,M,Francklyn Tilbury,143-817-1711,Spanish,,
65,5,Scheffler,Gleda,F,Gleda Scheffler,239-961-8599,Spanish,,
919,0,Digance,Clarie,F,Clarie Digance,668-906-1808,Mandarin,,
95217,3,Twell,Bobbi,F,Bobbi Twell,786-619-1734,Spanish,,
5349,5,Seller,Dori,F,Dori Seller,245-430-7122,Spanish,,
8,5,Wythill,Lucita,F,Lucita Wythill,335-853-0824,Spanish,,
55,3,Brookes,Antoine,M,Antoine Brookes,150-488-0114,Spanish,,
5020,5,Cradock,Dennison,M,Dennison Cradock,243-311-9113,Mandarin,ELD 1,
2898,1,Leith,Perry,M,Perry Leith,629-981-8034,Mandarin,ELD 1,
8,1,Braunter,Barnaby,M,Barnaby Braunter,655-140-5627,Italian,,
65,5,Kither,Flossy,F,Flossy Kither,979-594-8214,Mandarin,,
6,1,Laba,Darbie,F,Darbie Laba,942-195-2744,Spanish,,
4895,1,Hansen,Alika,F,Alika Hansen,202-366-1431,Mandarin,ELD 1,
52,1,Smale,Cobb,M,Cobb Smale,628-481-8885,Spanish,,
96,0,Dressell,Salomi,F,Salomi Dressell,810-266-8733,Spanish,,
58105,5,Pfertner,Gannon,M,Gannon Pfertner,968-289-7478,Mandarin,ELD 1,
6467,3,Van Oort,Inglebert,M,Inglebert Van Oort,771-980-9962,Spanish,ELD 1,
6591,0,Fust,Merry,M,Merry Fust,138-540-7119,French,,
7,0,Digges,Perrine,F,Perrine Digges,729-731-5685,Mandarin,,
2203,5,Kett,Noe,M,Noe Kett,665-356-9814,Spanish,,
1,5,Duberry,Gerhardine,F,Gerhardine Duberry,396-675-1815,Italian,,
4537,1,Rosell,Herby,M,Herby Rosell,460-371-9267,Spanish,,
30,0,Mustchin,Lazarus,M,Lazarus Mustchin,312-906-8531,Mandarin,ELD 1,
371,3,Ludovici,Antoni,M,Antoni Ludovici,680-607-5126,Mandarin,ELD 1,
38,5,Dyton,Hilary,M,Hilary Dyton,668-916-3312,Spanish,,
9873,5,Rushman,Kalle,M,Kalle Rushman,811-975-3909,Mandarin,,
4958,5,Airs,Alysia,F,Alysia Airs,865-867-4455,French,ELD 1,
25587,5,Kretschmer,Nomi,F,Nomi Kretschmer,201-740-6395,French,,
2,5,Matura,Corey,M,Corey Matura,421-700-3582,Spanish,,
4,1,Heditch,Salomo,M,Salomo Heditch,130-962-5653,Mandarin,,
3989,3,Fradson,Juan,M,Juan Fradson,876-245-5023,Spanish,ELD 1,
51,0,Perkins,Meredeth,M,Meredeth Perkins,795-624-3025,French,,
64,3,Grave,Evaleen,F,Evaleen Grave,666-342-8006,Spanish,,
101,1,Cushe,Milton,M,Milton Cushe,761-366-2408,Spanish,,
85973,0,Talton,Jolie,F,Jolie Talton,307-225-7795,Mandarin,ELD 1,
664,1,Fenimore,Oswald,M,Oswald Fenimore,417-707-3339,Spanish,ELD 1,
7331,3,Hlavac,Keslie,F,Keslie Hlavac,767-889-2445,French,ELD 1,
30898,1,Kennet,Donovan,M,Donovan Kennet,452-722-3609,Spanish,,
123,1,Vedeniktov,Adi,F,Adi Vedeniktov,814-516-9612,French,,
3,1,Jiricka,Marleen,F,Marleen Jiricka,550-857-7363,Mandarin,ELD 1,
6611,5,MacVanamy,Yasmin,F,Yasmin MacVanamy,942-148-9751,French,ELD 1,
3,1,McGeorge,Jacquie,F,Jacquie McGeorge,624-195-3971,Spanish,,
82,0,Prandini,Noah,M,Noah Prandini,458-766-1412,Mandarin,,
963,5,Beston,Nelie,F,Nelie Beston,766-814-9874,Spanish,,
690,5,Cavet,Yancy,M,Yancy Cavet,341-984-9353,Spanish,,
6,1,Riehm,Jason,M,Jason Riehm,722-593-1060,Spanish,,
6,5,Ivic,Gennifer,F,Gennifer Ivic,496-817-1471,Spanish,ELD 1,
6,1,Lonnon,Rad,M,Rad Lonnon,481-570-7611,French,,
72,1,Ehlerding,Leonidas,M,Leonidas Ehlerding,424-941-4052,Mandarin,ELD 1,
66474,1,Ashdown,Cordelia,F,Cordelia Ashdown,255-507-6426,Spanish,,
4,1,Latta,Sarge,M,Sarge Latta,405-147-5281,Spanish,,
8403,1,Shirtliff,Melody,F,Melody Shirtliff,310-593-7211,Spanish,,
57,1,McCrillis,Tony,M,Tony McCrillis,737-604-7887,Spanish,,
81787,5,Farquhar,Moses,M,Moses Farquhar,372-439-6638,Spanish,,
29,5,Ghirardi,Alicea,F,Alicea Ghirardi,734-134-3495,Spanish,,
55,1,Lipscomb,Gonzalo,M,Gonzalo Lipscomb,579-883-4379,French,,
9501,3,Haily,Mellie,F,Mellie Haily,743-750-8055,Spanish,,
8132,0,Haddy,Joeann,F,Joeann Haddy,338-451-0252,Mandarin,ELD 1,
207,5,De Mitri,Alyse,F,Alyse De Mitri,114-570-9377,Spanish,,
23462,1,Castlake,Xena,F,Xena Castlake,345-918-5928,French,,
8,0,Thistleton,Onfre,M,Onfre Thistleton,273-624-4471,Spanish,,
556,3,Martinson,Enrica,F,Enrica Martinson,858-459-3381,French,,
8989,0,Whithorn,Stephen,M,Stephen Whithorn,387-391-0229,Spanish,,
8,5,Gerrelts,Ambrosi,M,Ambrosi Gerrelts,684-935-6100,Mandarin,,
5277,3,Corse,Alverta,F,Alverta Corse,660-919-3884,Spanish,,
133,0,Yurevich,Ross,M,Ross Yurevich,236-988-0124,,,
60,5,Luebbert,Andree,F,Andree Luebbert,818-461-4334,,,
79,0,Dongall,Debora,F,Debora Dongall,265-355-8846,,,
4,5,Halgarth,Karlens,M,Karlens Halgarth,438-327-8287,,,
59,5,McKenzie,Wilma,F,Wilma McKenzie,829-281-7941,,,
58,1,Bello,Sonny,M,Sonny Bello,479-592-8092,,,
4,1,Simek,Elia,M,Elia Simek,676-249-2212,,,
25643,1,Okeshott,Amby,M,Amby Okeshott,213-121-2987,,,
40561,1,Grinaugh,Vaclav,M,Vaclav Grinaugh,930-868-1033,,,
6,5,Ratnage,Mirna,F,Mirna Ratnage,581-385-1281,,,
98785,3,Bispham,Clifford,M,Clifford Bispham,296-230-9621,,,
46247,5,Rumin,Winonah,F,Winonah Rumin,601-861-7946,,,
25,5,Stear,Lynnea,F,Lynnea Stear,792-982-4648,,,
8,5,Borell,Alphonso,M,Alphonso Borell,910-880-6710,,,
49836,3,MacIntosh,Clemmie,F,Clemmie MacIntosh,172-443-4800,,,
73,1,Mather,Adelbert,M,Adelbert Mather,363-249-3511,,,
304,0,Greenless,Beatrice,F,Beatrice Greenless,463-365-9998,,,
8,1,Titcombe,Cris,F,Cris Titcombe,549-938-8011,,,
4,5,Dinjes,Pippa,F,Pippa Dinjes,400-152-6585,,,
4,0,Dengel,Vale,M,Vale Dengel,492-409-5399,,,
402,1,Sellors,Sheela,F,Sheela Sellors,621-231-9810,,,
298,3,Boothroyd,Beauregard,M,Beauregard Boothroyd,887-540-1030,,,
2,5,Holbarrow,Gal,M,Gal Holbarrow,917-595-5390,,,
942,5,Linsley,Cesaro,M,Cesaro Linsley,230-922-2860,,,
6326,5,Reightley,Norry,M,Norry Reightley,185-107-3120,,,
406,1,Brinsford,Alden,M,Alden Brinsford,521-811-8089,,,
4,1,Krates,Cindelyn,F,Cindelyn Krates,348-505-4788,,,
92,1,Dunstone,Dinny,F,Dinny Dunstone,331-675-6154,,,
91,0,Skryne,Reamonn,M,Reamonn Skryne,597-787-6866,,,
5579,0,Burton,Riobard,M,Riobard Burton,388-773-7276,,,
9,3,Karlolak,Westbrooke,M,Westbrooke Karlolak,481-669-8931,,,
0,5,Shiers,Mac,M,Mac Shiers,323-226-7803,,,
522,3,Cellone,Rosina,F,Rosina Cellone,952-344-8084,,,
54,3,Habbon,Ruby,F,Ruby Habbon,829-968-6368,,,
39,1,Bilbery,Tobiah,M,Tobiah Bilbery,364-457-1354,,,
64,5,Rude,Sindee,F,Sindee Rude,593-842-9737,,,
3,3,Streader,Ginnifer,F,Ginnifer Streader,177-909-3393,,,
14616,5,Beeck,Neron,M,Neron Beeck,949-221-4598,,,
82,1,Boch,Angelo,M,Angelo Boch,480-860-0159,,,
119,0,Hazeldene,Allayne,M,Allayne Hazeldene,447-904-3509,,,
14488,5,Marcum,Elwira,F,Elwira Marcum,152-156-9589,,,
6837,5,MacUchadair,Laurena,F,Laurena MacUchadair,238-668-6090,,,
32,1,Serotsky,Wally,F,Wally Serotsky,628-456-0203,,,
4788,1,Tinkler,Derby,M,Derby Tinkler,486-844-2405,,,
56,3,Pinel,Royce,M,Royce Pinel,907-600-9232,,,
207,0,Malin,Franz,M,Franz Malin,261-640-1432,,,
435,5,Giraudo,Filia,F,Filia Giraudo,126-392-3587,,,
4746,1,Sorsby,Tymon,M,Tymon Sorsby,676-865-9459,,,
66,1,McSaul,Marlie,F,Marlie McSaul,917-868-3133,,,
1,0,Yakushkin,Leroy,M,Leroy Yakushkin,205-991-4121,,,
91,5,Lanmeid,Quinton,M,Quinton Lanmeid,693-497-3135,,,
617,1,Lesser,Hatty,F,Hatty Lesser,286-751-3142,,,
99,1,Arrigucci,Eugenio,M,Eugenio Arrigucci,612-721-0555,,,
8,3,Bellino,Andrej,M,Andrej Bellino,149-603-4940,,,
87465,3,Yong,Nichole,F,Nichole Yong,747-807-9113,,,
16852,3,Gasken,Arturo,M,Arturo Gasken,495-145-0598,,,
2,3,Troubridge,Odell,M,Odell Troubridge,202-303-0585,,,
1,0,Paulton,Nico,M,Nico Paulton,616-176-4485,,,
4,3,Lavigne,Ricca,F,Ricca Lavigne,371-701-2097,,,
837,0,Luard,Fae,F,Fae Luard,865-897-0063,,,
472,3,La Padula,Malinde,F,Malinde La Padula,778-440-9104,,,
93770,3,Rudloff,Nerti,F,Nerti Rudloff,798-867-9320,,,
46414,1,Janse,Sigrid,F,Sigrid Janse,502-870-2265,,,
5055,5,Frunks,Zaneta,F,Zaneta Frunks,160-537-8547,,,
2,0,Wyburn,Jenilee,F,Jenilee Wyburn,486-950-7248,,,
2,3,Riccelli,Rolando,M,Rolando Riccelli,217-314-9761,,,
77858,0,Wesley,Jaimie,F,Jaimie Wesley,151-718-7443,,,
1,3,Bril,Elnar,M,Elnar Bril,408-570-4345,,,
8215,1,Casacchia,Edna,F,Edna Casacchia,904-543-6770,,,
504,0,Diben,Karissa,F,Karissa Diben,889-286-8307,,,
794,5,Janway,Tomasina,F,Tomasina Janway,812-243-2689,,,
5744,1,Croley,Merry,F,Merry Croley,330-675-0050,,,
96,5,Weale,Atlanta,F,Atlanta Weale,710-269-2509,,,
94,5,Whitelaw,Agna,F,Agna Whitelaw,602-577-5920,,,
89,0,Yakushkev,Meta,F,Meta Yakushkev,336-547-4744,,,
7,5,Alyokhin,Zak,M,Zak Alyokhin,281-124-1865,,,
1,3,St. Hill,Cyrillus,M,Cyrillus St. Hill,720-173-6118,,,
93,3,Stollsteimer,Joela,F,Joela Stollsteimer,497-784-2170,,,
5103,0,Marousek,Jozef,M,Jozef Marousek,351-299-2012,,,
321,5,Linfitt,Evelin,M,Evelin Linfitt,584-205-0314,,,
9940,0,Densumbe,Albie,M,Albie Densumbe,374-321-8290,,,
7194,5,Casacchia,Molli,F,Molli Casacchia,541-857-4875,,,
11959,0,Ballach,Felipa,F,Felipa Ballach,651-662-2859,,,
8,0,Handsheart,Kariotta,F,Kariotta Handsheart,488-416-4350,,,
0,5,Lowerson,Bay,M,Bay Lowerson,806-105-4180,,,
745,0,Rennie,Clarabelle,F,Clarabelle Rennie,108-149-2429,,,
22776,5,Ceely,Vladamir,M,Vladamir Ceely,736-524-4070,,,
445,1,Crippen,Ailis,F,Ailis Crippen,181-963-4331,,,
249,1,Maddock,Kirsti,F,Kirsti Maddock,902-209-8113,,,
118,5,Yearby,Ruddy,M,Ruddy Yearby,206-979-7156,,,
3513,3,Salmond,Hew,M,Hew Salmond,949-898-9284,,,
41,3,Dyott,Corinna,F,Corinna Dyott,220-128-4817,,,
589,1,Hadigate,Dolorita,F,Dolorita Hadigate,258-307-9618,,,
6,0,McGirl,Garrik,M,Garrik McGirl,991-440-6548,,,
6789,1,Vieyra,Hewie,M,Hewie Vieyra,895-859-2080,,,
84950,5,Belliard,Sax,M,Sax Belliard,217-458-0746,,,
70,3,Hussy,Paige,F,Paige Hussy,654-883-1101,,,
716,3,Folan,Addie,M,Addie Folan,920-129-8657,,,
4,0,O'Donohue,Dorthy,F,Dorthy O'Donohue,884-204-6006,,,
8752,1,Lundy,Tobe,M,Tobe Lundy,672-460-9248,,,
36,3,Coalburn,Marsiella,F,Marsiella Coalburn,893-933-6844,,,
258,0,Prangley,Price,M,Price Prangley,822-985-5548,,,
5,3,Reinhart,Gibb,M,Gibb Reinhart,551-768-4734,,,
241,5,Guly,Corette,F,Corette Guly,466-323-0349,,,
73,0,Garlick,Angele,F,Angele Garlick,884-247-4482,,,
6027,0,Clemenceau,Ola,F,Ola Clemenceau,512-932-3112,,,
915,3,Pratte,Malanie,F,Malanie Pratte,953-722-5007,,,
10,1,Bowra,Priscella,F,Priscella Bowra,907-529-4061,,,
956,3,Raggitt,Nerty,F,Nerty Raggitt,975-362-3612,,,
5,1,Dulieu,Galven,M,Galven Dulieu,432-135-1493,,,
277,0,Bolzen,Tye,M,Tye Bolzen,118-371-5245,,,
1,5,Reucastle,Constantine,M,Constantine Reucastle,526-164-0144,,,
26189,3,Daine,Dougie,M,Dougie Daine,791-702-9264,,,
5,5,Matthaus,Hedwiga,F,Hedwiga Matthaus,775-609-8853,,,
31,3,Riddler,Salim,M,Salim Riddler,482-350-4661,,,
451,5,Applewhaite,Adolphe,M,Adolphe Applewhaite,557-272-9296,,,
335,0,Licciardi,Boote,M,Boote Licciardi,272-263-7019,,,
548,0,Whyborne,Ivonne,F,Ivonne Whyborne,902-483-0349,,,
73312,5,Cordet,Cher,F,Cher Cordet,811-165-9177,,,
79,0,Ivannikov,Gwynne,F,Gwynne Ivannikov,957-805-3991,,,
0,0,Suffield,Meagan,F,Meagan Suffield,205-761-7810,,,
4,3,McAnulty,Eleen,F,Eleen McAnulty,826-503-8873,,,
6269,0,Championnet,Ahmad,M,Ahmad Championnet,456-573-3514,,,
194,1,Imlaw,Lee,M,Lee Imlaw,756-361-9508,,,
63118,0,Kleinplatz,Ev,M,Ev Kleinplatz,454-609-8117,,,
7,0,Bullene,Poppy,F,Poppy Bullene,966-942-8881,,,
50978,1,Saban,Chuck,M,Chuck Saban,533-456-0043,,,
92504,3,Gilley,Edwin,M,Edwin Gilley,654-602-8473,,,
61,1,Raunds,Rahel,F,Rahel Raunds,400-467-0450,,,
86186,5,Briffett,Frants,M,Frants Briffett,447-329-2896,,,
9,3,Baughen,Eden,F,Eden Baughen,778-783-0748,,,
32459,0,Hazeman,Winfred,M,Winfred Hazeman,472-392-0467,,,
24,1,Snowling,Ilene,F,Ilene Snowling,578-952-4427,,,
86,3,Grenshiels,Ede,F,Ede Grenshiels,468-114-3856,,,
70,0,McConnel,Creight,M,Creight McConnel,344-394-8523,,,
96758,5,Sheryn,Payton,M,Payton Sheryn,165-513-0245,,,
59835,5,Tison,Der,M,Der Tison,102-939-4580,,,
9,5,Summerfield,Louie,M,Louie Summerfield,215-686-7607,,,
0,3,Coronado,Krystle,F,Krystle Coronado,587-773-6922,,,
7,0,Kenshole,Robinia,F,Robinia Kenshole,726-123-8210,,,
90,0,Cromett,Fremont,M,Fremont Cromett,967-156-7404,,,
2,1,Donnachie,Jeno,M,Jeno Donnachie,166-712-9526,,,
1,5,Gutman,Ilaire,M,Ilaire Gutman,883-821-7722,,,
7,5,Errichelli,Veronika,F,Veronika Errichelli,109-903-2288,,,
57,0,Downing,Steffie,F,Steffie Downing,275-453-1433,,,
9442,0,Guitel,Sonja,F,Sonja Guitel,163-812-1594,,,
1728,5,Bettison,Beale,M,Beale Bettison,543-375-5663,,,
3,5,Skurray,Sanford,M,Sanford Skurray,864-941-6105,,,
8799,1,Tithacott,Brandyn,M,Brandyn Tithacott,758-132-6688,,,
84959,5,Siggery,Berthe,F,Berthe Siggery,414-707-5985,,,
68748,0,Belverstone,Marlow,M,Marlow Belverstone,202-362-2539,,,
0,3,Eskrigg,Leonard,M,Leonard Eskrigg,378-106-4089,,,
63181,3,Pierucci,Hubie,M,Hubie Pierucci,270-786-4367,,,
6,0,Banyard,Charo,F,Charo Banyard,231-745-9269,,,
101,5,Di Carlo,Sallyanne,F,Sallyanne Di Carlo,864-621-9602,,,
0,0,Gherardesci,Katerina,F,Katerina Gherardesci,180-914-5367,,,
92,0,Watson,Alic,M,Alic Watson,634-657-8741,,,
777,5,MacGraith,Tab,M,Tab MacGraith,775-773-5582,,,
348,0,Stucksbury,Rorke,M,Rorke Stucksbury,772-234-7361,,,
50340,1,Blockey,Goraud,M,Goraud Blockey,300-775-8537,,,
491,1,Sergent,Lammond,M,Lammond Sergent,686-573-3657,,,
9,5,Cino,Othelia,F,Othelia Cino,983-152-8285,,,
87361,3,Theze,Berk,M,Berk Theze,418-638-4998,,,
9,3,Gaffon,Clemmy,M,Clemmy Gaffon,855-805-3973,,,
55523,0,Loverock,Barrett,M,Barrett Loverock,486-688-6352,,,
5969,5,Semmens,Jonis,F,Jonis Semmens,921-275-2908,,,
5046,3,Bolesma,Mathew,M,Mathew Bolesma,118-638-4783,,,
2,3,Matiewe,Chrisse,M,Chrisse Matiewe,187-825-4684,,,
3286,0,Vesque,Janelle,F,Janelle Vesque,186-530-4026,,,
74,5,Fronzek,Hewe,M,Hewe Fronzek,577-201-2142,,,
298,1,Aujouanet,Bendick,M,Bendick Aujouanet,315-656-2416,,,
68030,0,Eyckel,Tiphany,F,Tiphany Eyckel,369-816-9599,,,
472,0,Wem,Pepillo,M,Pepillo Wem,382-647-0783,,,
33,5,Riolfi,Susi,F,Susi Riolfi,890-260-7134,,,
6573,1,Goman,Roselle,F,Roselle Goman,205-671-0520,,,
76369,1,Scandred,Vanny,F,Vanny Scandred,847-566-8089,,,
4,3,O'Glassane,Augusta,F,Augusta O'Glassane,977-568-2671,,,
0,3,Karolyi,Billie,F,Billie Karolyi,187-809-9612,,,
8,1,Frankham,Hilliard,M,Hilliard Frankham,454-456-9119,,,
780,3,Allcock,Igor,M,Igor Allcock,301-821-7612,,,
8,5,Gain,Gradeigh,M,Gradeigh Gain,803-993-1858,,,
168,1,Gennings,Russell,M,Russell Gennings,948-985-6715,,,
8976,0,Dunbabin,Waverley,M,Waverley Dunbabin,903-159-2299,,,
0,0,Gunningham,Germana,F,Germana Gunningham,766-465-8004,,,
434,1,Gobeaux,Terence,M,Terence Gobeaux,851-648-9781,,,
53708,0,Teodorski,Ariadne,F,Ariadne Teodorski,857-621-7801,,,
9588,3,Dagnan,Tobye,F,Tobye Dagnan,567-920-6145,,,
2,5,Andrassy,Matthaeus,M,Matthaeus Andrassy,279-629-0700,,,
5599,5,Axel,Kellyann,F,Kellyann Axel,467-968-8550,,,
25,5,Wybron,Becki,F,Becki Wybron,298-105-7860,,,
65,5,Monnelly,Aubrie,F,Aubrie Monnelly,748-254-0649,,,
94,0,Hoyle,Florida,F,Florida Hoyle,682-230-8869,,,
46670,1,Cherryman,Cyndy,F,Cyndy Cherryman,114-471-8325,,,
1,3,Maisey,Flem,M,Flem Maisey,336-847-5557,,,
92574,5,Goodwill,Shea,F,Shea Goodwill,238-793-9207,,,
3,5,Mackrell,Maribelle,F,Maribelle Mackrell,128-271-3125,,,
2,0,Aguirre,Mariellen,F,Mariellen Aguirre,495-422-7055,,,
4796,1,Dorman,Win,M,Win Dorman,845-760-4041,,,
579,0,Adkin,Martelle,F,Martelle Adkin,285-440-4635,,,
6679,1,Barbour,Herman,M,Herman Barbour,360-325-2606,,,
7520,0,Pykett,Letisha,F,Letisha Pykett,175-313-3293,,,
7489,0,Speight,Parry,M,Parry Speight,429-205-3423,,,
34341,5,Stangoe,Benedikt,M,Benedikt Stangoe,864-449-3460,,,
47562,5,Siflet,Jan,M,Jan Siflet,667-713-2675,,,
134,1,Binham,Fabio,M,Fabio Binham,450-522-5853,,,
188,5,Miners,Germain,F,Germain Miners,740-820-4818,,,
3,3,Royall,Cheston,M,Cheston Royall,197-959-3421,,,
61,5,Pearmine,Evita,F,Evita Pearmine,636-982-1251,,,
59,1,Dandie,Miller,M,Miller Dandie,301-545-5826,,,
229,1,Greeson,Vonni,F,Vonni Greeson,100-875-0417,,,
62,1,Haily,Felicia,F,Felicia Haily,410-506-4973,,,
96281,5,Kinchley,Neilla,F,Neilla Kinchley,379-195-5319,,,
6028,1,Jelly,Tricia,F,Tricia Jelly,283-875-4488,,,
1,3,Rasp,Stanleigh,M,Stanleigh Rasp,774-810-0191,,,
66,5,Luberto,Leontyne,F,Leontyne Luberto,702-430-2592,,,
6,0,Sadd,Gan,M,Gan Sadd,944-730-8461,,,
51,3,Trewett,Salvidor,M,Salvidor Trewett,175-608-7869,,,
8,3,Gueste,Max,F,Max Gueste,910-331-4345,,,
9,1,Perrott,Lenette,F,Lenette Perrott,182-927-3605,,,
2,3,Necolds,Shell,M,Shell Necolds,869-625-9140,,,
8,5,Woolatt,Lief,M,Lief Woolatt,640-429-1041,,,
3,1,Kopp,Brooke,F,Brooke Kopp,416-399-4919,,,
8,1,Shwalbe,Enrique,M,Enrique Shwalbe,649-311-6589,,,
6493,1,Harpin,Linus,M,Linus Harpin,641-200-1599,,,
16367,0,McCrystal,Wittie,M,Wittie McCrystal,742-649-3654,,,
7,3,Maclaine,Eda,F,Eda Maclaine,969-843-1450,,,
585,0,Jowett,Adair,M,Adair Jowett,831-920-8260,,,
1,3,Petren,Reena,F,Reena Petren,725-675-7377,,,
32,3,Paeckmeyer,Marcello,M,Marcello Paeckmeyer,465-645-0757,,,
661,3,Sappy,Salomo,M,Salomo Sappy,604-470-0789,,,
955,5,Sommerscales,Timmie,F,Timmie Sommerscales,438-838-5582,,,
65,3,McHale,Bernardo,M,Bernardo McHale,550-433-8053,,,
856,1,Pikhno,Alf,M,Alf Pikhno,391-134-6677,,,
7898,5,Broxton,Kelly,F,Kelly Broxton,184-666-2216,,,
130,5,Shorte,Gisella,F,Gisella Shorte,966-897-5986,,,
13209,0,Bolgar,Sheryl,F,Sheryl Bolgar,444-253-1680,,,
82,1,Landrean,Carolus,M,Carolus Landrean,463-590-9101,,,
573,0,Sapena,Humbert,M,Humbert Sapena,869-698-1005,,,
5,0,Keeler,John,M,John Keeler,116-339-3916,,,
9664,1,Franchioni,Jandy,F,Jandy Franchioni,842-720-8236,,,
9537,5,Rama,Sarena,F,Sarena Rama,156-439-6183,,,
1594,0,Corinton,Bank,M,Bank Corinton,146-816-4940,,,
47579,0,Winsiowiecki,Leanna,F,Leanna Winsiowiecki,692-718-1716,,,
13315,5,Lening,Agnella,F,Agnella Lening,949-975-4185,,,
5,3,Eggle,Othilie,F,Othilie Eggle,244-109-8657,,,
630,1,Cannings,Lavinie,F,Lavinie Cannings,300-495-1010,,,
389,0,Bitterton,Loise,F,Loise Bitterton,756-894-4436,,,
7171,3,Emerson,Bax,M,Bax Emerson,757-475-2010,,,
6196,1,Keelinge,Arlan,M,Arlan Keelinge,276-344-4982,,,
44,0,Cleen,Griffith,M,Griffith Cleen,790-871-4721,,,
193,1,O'Shirine,Baldwin,M,Baldwin O'Shirine,689-917-3985,,,
3,5,Durtnall,Warden,M,Warden Durtnall,286-395-4131,,,
7509,5,McCaw,Torr,M,Torr McCaw,522-581-1551,,,
452,5,Really,Giulietta,F,Giulietta Really,575-466-0262,,,
6,0,Feldfisher,Aloisia,F,Aloisia Feldfisher,393-954-8582,,,
29091,3,Sushams,Katharyn,F,Katharyn Sushams,448-647-1810,,,
187,5,Lindeberg,Dede,F,Dede Lindeberg,587-131-7645,,,
631,5,Laughlan,Dodie,F,Dodie Laughlan,496-643-7498,,,
2141,1,Mepham,Craggie,M,Craggie Mepham,356-268-7133,,,
2874,5,Jefferd,Sorcha,F,Sorcha Jefferd,301-421-1570,,,
400,5,Leehane,Teddie,F,Teddie Leehane,763-351-6570,,,
2421,0,Beakes,Ailyn,F,Ailyn Beakes,562-584-5279,,,
0,3,Morsley,Berthe,F,Berthe Morsley,377-978-3918,,,
7567,0,Morigan,Mallorie,F,Mallorie Morigan,150-239-8723,,,
2,3,Grindall,Maxie,M,Maxie Grindall,417-333-0327,,,
7985,3,Ilsley,Sephira,F,Sephira Ilsley,940-557-9413,,,
3729,3,Commusso,Mallissa,F,Mallissa Commusso,430-865-8543,,,
996,3,Gilli,Birgitta,F,Birgitta Gilli,655-673-0885,,,
897,5,Ladewig,Sayer,M,Sayer Ladewig,494-636-8887,,,
6350,5,Blenkinsop,Fielding,M,Fielding Blenkinsop,307-344-6581,,,
34,1,Hakey,Renata,F,Renata Hakey,627-273-5792,,,
589,5,Scallon,Gunner,M,Gunner Scallon,701-115-1186,,,
892,3,Juckes,Veronika,F,Veronika Juckes,558-815-8698,,,
97804,1,Eberle,Saunders,M,Saunders Eberle,914-411-9470,,,
